GEOID,suicide_count,pop_total,pct_male,pct_age_15_24,pct_age_25_44,pct_age_45_64,pct_age_65p,median_age,pct_hispanic,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,per_capita_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,not_in_labor_force_share_16p,edu_lt_hs_25p,edu_hs_grad_25p,edu_some_college_25p,edu_ba_plus_25p,edu_grad_prof_25p,hh_total,hh_single_person_share,hh_married_couple_share,hh_female_householder_no_spouse_share,avg_hh_size,marital_never_married_share_15p,marital_divorced_share_15p,marital_separated_share_15p,marital_married_share_15p,housing_occupied_share,housing_vacancy_rate,homeownership_rate,renter_occupied_share,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,foreign_born_share,uninsured_rate,veteran_share_18p,group_quarters_share
44003022201,2,6924,0.4952339688041594,0.1166955517042172,0.187319469,0.2966493356441363,0.1842865395725014,44,0.031195841,0.920999422,0,0.001010976,0.020075101,0,133763,68724,0.025274408,0.097142857,0.109717868,0.4174,0.023542195,0.6776614310645724,0.039286637,0.3223385689354275,0.040965321,0.1068748732508619,0.1675116609207057,0.5899411883999188,0.2741837355505983,2761,0.3252444766388989,0.6251358203549439,0.020282506,2.51,0.1441627866873598,0.019313675,0.028798069,0.5050870839799966,0.9846647646219686,0.015335235,0.7573342991669685,0.2426657008330315,0,0.5163297045101088,0.1990668740279937,0,0.062391681,0.003907381,0.05478694,
44003022300,4,4279,0.3982238840850666,0.1378826828698294,0.2446833372283244,0.1729376022435148,0.2949287216639402,43.1,0.09558308,0.7394250993222715,0.011918673,0.001635896,0.094414583,0.021032952,58893,36931,0.1172186986140474,0.098196393,0.2527733755942947,0.4282,0.028033088,0.5086393088552916,0.066348195,0.4913606911447084,0.082392432,0.2291730241074153,0.2245956667683857,0.3326212999694843,0.1336588342996643,2176,0.5349264705882353,0.3566176470588235,0.090533088,1.96,0.139672307,0.007252216,0.035186677,0.3905452591995702,0.9477351916376306,0.052264808,0.4246323529411764,0.5753676470588235,0,0.5552654482158399,0.1409921671018277,0,0.1584482355690581,0.016826361,0.108546304,
44003022400,1,2162,0.4454209065679926,0.061054579,0.1549491211840888,0.3288621646623497,0.3237742830712303,58.3,0.017576318,0.91026827,0.00693802,0,0.056891767,0,77019,60643,0.018963922,0.073170732,0.048571429,0.5224,0.037069726,0.6023970818134445,0.034602076,0.3976029181865555,0.026417171,0.2168409466152999,0.2927903137039075,0.4221243808475509,0.1700605393505778,1133,0.4739629302736098,0.4192409532215357,0.06266549,1.91,0.1073475768629494,0.026055237,0.058884836,0.4533611255862428,0.9750430292598968,0.024956971,0.8137687555163283,0.1862312444836716,0,0.551219512,0.2,0.028275212,0.073080481,0,0.079872204,
44005040101,3,4976,0.5068327974276527,0.1119372990353697,0.1740353697749196,0.2988344051446945,0.2154340836012861,46.1,0.1091237942122186,0.8619372990353698,0.007234727,0,0.016278135,0,96176,53596,0.069095477,0.5848484848484848,0.015858209,0.3842,0.0245,0.6856042368801155,0.054034838,0.3143957631198844,0.048122392,0.1749652294853964,0.2022253129346314,0.4731571627260083,0.1616133518776077,2000,0.3045,0.517,0.107,2.39,0.1362542128069331,0.042850265,0.049350024,0.4872412132883967,0.9385265133740028,0.061473487,0.8045,0.1955,0,0.2047872340425532,0.061170213,0.005718954,0.03778135,0.039465695,0.1178109956929313,
44005040400,4,6287,0.5392078892953714,0.1022745347542548,0.1247017655479561,0.2915540003181167,0.2999840941625576,53.1,0.022268172,0.9271512645140768,0.013519962,0,0.003658343,0.005567043,128338,67724,0.050229058,0,0.079003181,0.464,0,0.5569884316328466,0.024964838,0.4430115683671534,0.025221953,0.1644471347861178,0.1359967715899919,0.6103712671509282,0.2568603712671509,2629,0.3586915176873336,0.5591479650057056,0.040699886,2.32,0.1363636363636363,0.023854245,0.060480841,0.5046957175056349,0.7829064919594997,0.2170935080405003,0.7135793077215672,0.2864206922784328,0,0.4581993569131832,0.2620578778135048,0.003509892,0.087641164,0.015081206,0.097169998,
44005040500,2,4562,0.443445857,0.1707584392810171,0.2389302937308198,0.165278387,0.1069706269180184,30.7,0.1740464708461201,0.5629110039456379,0.1740464708461201,0.027400263,0.000876808,0.003288032,42852,30751,0.2472599736957474,0.5585106382978723,0.2377049180327868,0.4681,0.093291405,0.6725820763087844,0.069487751,0.3274179236912156,0.093617021,0.1936170212765957,0.35141844,0.3035460992907801,0.090425532,1908,0.3867924528301887,0.1692872117400419,0.3805031446540881,2.39,0.2951061320754717,0.013856132,0.03125,0.4489976415094339,0.9660759493670886,0.033924051,0.3322851153039832,0.6677148846960168,0,0.6804123711340206,0.176050753,0.007704509,0.051731697,0.04059122,0.058403634,
44005040600,2,4466,0.4487236901030004,0.2174205105239588,0.1744290192566054,0.3385579937304075,0.1690550828481863,45.7,0.025750112,0.7908643081056874,0.069189431,0.000223914,0.091804747,0.018137035,95436,50600,0.088709677,0.2095959595959595,0.1629139072847682,0.4037,0.054401583,0.7344449975111996,0.1101169993117687,0.2655550024888004,0.011761331,0.1715433161216293,0.2005163511187607,0.5866322432587493,0.242398164,2022,0.5756676557863502,0.3630069238377844,0.041543027,2.2,0.1687406669985067,0.00273768,0.066202091,0.430562469,0.8246329526916802,0.1753670473083197,0.5182987141444114,0.4817012858555885,0,0.5118376550169109,0.2187147688838782,0.007836991,0.071204657,0.055668703,0.1110271903323262,
44005040700,2,3344,0.5113636363636364,0.1599880382775119,0.1199162679425837,0.2816985645933014,0.3370215311004784,54.8,0.1058612440191387,0.812799043,0.007476077,0,0.020933014,0,112887,83132,0.1120767156128259,0.3716577540106952,0.057675244,0.5058,0.009030704,0.5955760977220205,0.1211428571428571,0.4044239022779795,0.014796102,0.099603031,0.1133164922410682,0.7159870083002526,0.3345362684951281,1661,0.4214328717639976,0.5466586393738712,0.027092113,2,0.1688055281342547,0.0029615,0.062520566,0.500164528,0.8300849575212393,0.1699150424787606,0.741119807,0.2588801926550271,0,0.419811321,0.294811321,0,0.070574163,0.06899696,0.083022704,
44005040800,3,2377,0.396718553,0.1863693731594446,0.1657551535549011,0.2456878418174169,0.2936474547749264,49.6,0.011358856,0.8599074463609592,0.080774085,0,0.010096761,0,82011,71678,0.1727941176470588,0.2047872340425532,0.1919770773638968,0.5954,0.008368201,0.5141662796098467,0.1167747914735866,0.4858337203901532,0.060788609,0.1549835706462212,0.1122672508214676,0.6018619934282585,0.3012048192771084,1195,0.6527196652719666,0.29874477,0.048535565,1.82,0.1614794767704104,0.026161479,0.054578259,0.4217410915651782,0.6844215349369989,0.3155784650630011,0.3824267782426778,0.6175732217573222,0,0.6401098901098901,0.3118131868131868,0.010938157,0.084981069,0.017833259,0.059301769,
44005040900,2,4854,0.4165636588380716,0.3207663782447466,0.1248454882571075,0.2064276885043263,0.2309435517099299,37,0.070251339,0.8386897404202719,0.009064689,0,0.017717347,0,95139,57116,0.1104863649142535,0.3384223918575064,0.1186440677966101,0.5356,0.004656577,0.5392200806813088,0.094900222,0.4607799193186911,0.007620367,0.1565639071700727,0.1943193626602009,0.5985452026324904,0.2812608243851749,1718,0.3777648428405122,0.4545983701979045,0.1152502910360884,2.05,0.1675940351658134,0.000890274,0.038059203,0.4099710661028266,0.7427583225248595,0.2572416774751405,0.5919674039580908,0.4080325960419092,0.005820722,0.6433770014556041,0.2590975254730713,0.04177982,0.078903997,0.01078516,0.058524788,
44005041000,2,1989,0.615887381,0.229260935,0.3247863247863248,0.1654097536450477,0.2574157868275515,39.4,0.090497738,0.7807943690296631,0.080442433,0.003519356,0,0.030165913,69732,80714,0.1248041775456919,0.1213389121338912,0.130859375,0.5634,0.010824313,0.6431131592421915,0.052416052,0.3568868407578085,0.130938586,0.1384704519119351,0.1541135573580533,0.5382387022016223,0.1703360370799536,1201,0.7452123230641132,0.2139883430474604,0.009991674,1.56,0.3746822572445348,0.023894255,0.049822064,0.6131164209456025,0.7454996896337679,0.2545003103662321,0.4288093255620316,0.5711906744379683,0,0.4556213017751479,0.2159763313609467,0,0.039215686,0.035106383,0.074947589,
44005041100,4,1377,0.4981844589687726,0.1575889615105301,0.1626724763979666,0.1975308641975308,0.2948438634713144,41.7,0.3071895424836601,0.6514161220043573,0,0,0,0,80139,89233,0.149600581,0.5436893203883495,0.1428571428571428,0.6292,0.006640106,0.6613047363717605,0.1913875598086124,0.3386952636282395,0.042267051,0.1729106628242075,0.1921229586935638,0.5129682997118156,0.2228626320845341,753,0.6201859229747676,0.3598937583001328,0.019920319,1.83,0.1263250883392226,0.02385159,0.043286219,0.4673144876325088,0.647463457,0.352536543,0.5166002656042497,0.4833997343957503,0,0.782608696,0.1826086956521739,0,0.1684822076978939,0.005537975,0.1063618290258449,
44005041300,12,5545,0.5076645626690712,0.039134355,0.1374211000901713,0.3197475202885482,0.3720468890892696,59.4,0.008115419,0.933092876,0.000721371,0,0,0.006672678,141442,85464,0.043462579,0,0.067862336,0.447,0.010924698,0.5576616121308858,0.034123563,0.4423383878691141,0.019827586,0.094612069,0.1459051724137931,0.6849137931034482,0.3426724137931034,2563,0.3359344518142801,0.6414358174014826,0,2.16,0.1129690841921057,0.009721952,0.055804005,0.5142912696869532,0.8067359143846397,0.1932640856153604,0.8669527896995708,0.1330472103004291,0,0.5709677419354838,0.3193548387096774,0.003787196,0.022723174,0.00325262,0.1323896752706078,
44005041400,3,3601,0.502638156,0.094973618,0.1346848097750624,0.2663149125242988,0.372396557,58.2,0,0.9791724520966398,0,0,0.006387115,0,129750,94064,0.029991669,0.074074074,0.055182699,0.5242,0.022813688,0.5706232383338553,0.060922064,0.4293767616661447,0.029492455,0.1241426611796982,0.1872427983539094,0.6183127572016461,0.2770919067215363,1578,0.2978453738910012,0.605830165,0.059569075,2.28,0.1505243676742751,0.006785935,0.034238125,0.5166563849475633,0.6380913869793773,0.3619086130206227,0.8992395437262357,0.1007604562737642,0,0.4963503649635036,0.4306569343065693,0.00474198,0.031935573,0.02193835,0.063319476,
44005041601,2,3330,0.5147147147147147,0.1516516516516516,0.2153153153153153,0.3366366366366366,0.1537537537537537,43.4,0.033033033,0.9192192192192192,0.007207207,0,0.003303303,0.004504505,91716,44552,0.068016929,0.2533333333333333,0.037109375,0.3914,0.015162455,0.7306122448979592,0.028985507,0.2693877551020408,0.080215966,0.263787119,0.2587736212880833,0.2741997686077902,0.1037408407250289,1385,0.3285198555956679,0.459927798,0.1487364620938628,2.4,0.2132653061224489,0.002721088,0.056122449,0.5057823129251701,0.9466848940533152,0.053315106,0.6541516245487364,0.3458483754512635,0.005054152,0.371002132,0.3198294243070362,0.016021765,0.05015015,0.036735923,0.100843289,
44005041602,4,4821,0.4762497407176934,0.095208463,0.2223605061190624,0.238954574,0.3026343082348061,49.7,0.087326281,0.8660029039618337,0.014104957,0,0.004355943,0,91193,53841,0.05225453,0.092741935,0.041124058,0.3976,0.009933775,0.6119331742243437,0.028081123,0.3880668257756563,0.039396265,0.1688411358403684,0.2297262727040163,0.4745459196725505,0.1043745203376822,2114,0.3902554399243141,0.5250709555345316,0.061494797,2.24,0.1892601431980907,0.01097852,0.02673031,0.5124105011933174,0.8938689217758985,0.1061310782241014,0.7521286660359509,0.2478713339640492,0,0.3888888888888889,0.1643518518518518,0.003550543,0.058286663,0.03539823,0.053114437,
44005041702,1,4693,0.4551459620711698,0.1080332409972299,0.1427658214361815,0.3692733858938845,0.2177711485190709,50.5,0.004261666,0.9456637545280204,0.014063499,0,0.006392499,0.013211166,119821,52896,0.012579957,0.1016949152542373,0.0518591,0.3502,0,0.7195701074731318,0.1253097345132743,0.2804298925268683,0.082485876,0.2132768361581921,0.2584745762711864,0.3759887005649717,0.1686440677966101,1759,0.2404775440591245,0.656054576,0.073337123,2.66,0.1018766756032171,0.021447721,0.027053376,0.4469900073117231,0.8158627087198516,0.1841372912801484,0.931210915,0.068789085,0.006253553,0,0,0,0.08352866,0.012510785,0.045384219,
44007000101,3,4013,0.4532768502367306,0.3939695988038874,0.1330675305257911,0.1465237976576127,0.1617243957139297,25.9,0.3700473461250934,0.3620732618988288,0.2075753800149514,0,0.036381759,0.003737852,46934,20924,0.2591372079089275,0.4682080924855491,0.1510015408320493,0.433,0.094353109,0.5633431085043988,0.1978136387298282,0.4366568914956011,0.3612590799031477,0.1690072639225181,0.20968523,0.2004842615012106,0.020823245,1399,0.4267333809864189,0.363831308,0.1043602573266619,2.37,0.2470794392523364,0,0.033294393,0.4632009345794392,0.9803784162578836,0.019621584,0.6025732666190136,0.3974267333809864,0.007147963,0.4929006085192697,0.3752535496957404,0.01127537,0.3702965362571642,0.012216405,0.022076372,
44007000102,1,5287,0.5581615282769056,0.1647437109892188,0.1658785700775487,0.3449971628522791,0.132021941,43.8,0.5982598827312275,0.1900888972952525,0.1121619065632684,0.002269718,0.056742954,0.021562323,66115,29178,0.08667676,0.1288209606986899,0.2593123209169054,0.3982,0.064752252,0.6835529304861426,0.079760718,0.3164470695138573,0.2132676859289971,0.3858512568022804,0.1119461000259134,0.2469551697330914,0.1347499352163773,1776,0.2421171171171171,0.4538288288288288,0.206081081,2.98,0.2950963222416812,0.006567426,0.04028021,0.5768388791593695,0.9372031662269128,0.062796834,0.6109234234234234,0.3890765765765765,0.024774775,0.6048265460030166,0.1885369532428356,0.025009473,0.500662001,0.002649508,0.021311475,
44007000400,3,5127,0.5118002730641701,0.1950458357714062,0.2453676614004291,0.162278135,0.073922372,28.4,0.812755998,0.026331188,0.1199531889994148,0.015408621,0,0,68188,34753,0.1885342789598108,0.5245559038662487,0.2163588390501319,0.5134,0.270935961,0.7159618008185539,0.1817835365853658,0.2840381991814461,0.2697657393850659,0.3092972181551977,0.2101024890190336,0.075768668,0.021229868,1421,0.1970443349753694,0.3335679099225897,0.3448275862068966,3.56,0.2512589451364961,0.005830904,0.018552876,0.5035780545984627,0.8892365456821026,0.1107634543178973,0.2667135819845179,0.733286418,0,0.4727272727272727,0.295959596,0.007731959,0.4419738638580066,0.089721084,0.014701643,
44007000500,1,3530,0.4473087818696883,0.2413597733711048,0.1458923512747875,0.1679886685552408,0.1011331444759206,26.3,0.7490084985835694,0.035977337,0.1756373937677053,0,0.019546742,0.003116147,33560,18779,0.3173241852487135,0.5252252252252252,0.6078431372549019,0.5234,0.1286549707602339,0.5835432409739715,0.1050359712230215,0.4164567590260285,0.3443740867023867,0.3239162201656113,0.2230881636629323,0.086215295,0.037993181,1026,0.3927875243664717,0.276803119,0.3304093567251462,3.44,0.2111204013377926,0,0.030936455,0.4460702341137124,0.8984238178633975,0.1015761821366024,0.2846003898635477,0.7153996101364523,0.040935673,0.6893732970027248,0.2847411444141689,0.019093759,0.4288951841359773,0.071104816,0.004315926,
44007000600,2,2087,0.4389075227599425,0.2659319597508385,0.1471011020603737,0.261140393,0.120268328,33,0.6118830857690465,0.1490177287973167,0.1379971250598946,0.00431241,0.079060853,0.004791567,42837,23958,0.2193823216187433,0.2694174757281553,0.6294820717131474,0.4581,0.069553806,0.7065544197233915,0.033191489,0.2934455802766085,0.4047619047619047,0.1888341543513957,0.1888341543513957,0.1929392446633825,0.079638752,762,0.6220472440944882,0.1443569553805774,0.2047244094488189,2.46,0.2675886951292844,0.002405292,0.058929645,0.4221286831028262,0.906064209,0.093935791,0.4448818897637795,0.5551181102362205,0,0.3893129770992366,0.2468193384223918,0.037374221,0.4690943938667944,0.003535354,0.030156815,
44007000800,7,4931,0.4378422226728858,0.4660312309876293,0.1762320016223889,0.2094909754613668,0.1277631312107077,30.5,0.162847293,0.538430339,0.076860677,0.000202799,0.1936726830257554,0,54747,57044,0.2249863313285948,0.1822600243013366,0.4253968253968254,0.5689,0.033140655,0.5937888198757764,0.076708508,0.4062111801242236,0.1005784061696658,0.1137532133676092,0.1079691516709511,0.6658097686375322,0.3210154241645244,2595,0.8254335260115607,0.1526011560693641,0.003853565,1.4,0.2923395445134575,0.008488613,0.032505176,0.4420289855072464,0.928443649,0.071556351,0.1217726396917148,0.8782273603082852,0.008863198,0.4623364907532701,0.189445196,0.064118372,0.2754005272764145,0.002636382,0.017184265,
44007000900,2,2859,0.3644630989856593,0.2374956278419027,0.1308149702693249,0.1710388247639034,0.4519062609303952,60.5,0.1206715634837355,0.7855893669115075,0.079748164,0,0.008044771,0.002448409,61250,35012,0.2969653179190751,0.1776155717761557,0.095201238,0.4535,0.048863636,0.3669369051815297,0.053794428,0.6330630948184702,0.1885813148788927,0.2880622837370242,0.2041522491349481,0.291955017,0.1457612456747405,880,0.8284090909090909,0.1352272727272727,0.026136364,1.56,0.200211491,0.034896017,0.062037363,0.36446951,0.6811145510835913,0.3188854489164087,0.052272727,0.9477272727272728,0,0.2623345367027677,0.1624548736462094,0,0.052116125,0.029023747,0.076923077,
44007001000,1,2469,0.496962333,0.2660996354799514,0.265289591,0.2235722964763062,0.1287970838396111,36.4,0.38963143,0.5083029566626165,0.050222762,0,0.029971648,0.012150668,56591,32196,0.3815309842041312,0.3980891719745223,0.6194968553459119,0.4618,0.1649096385542168,0.6638086642599278,0.1481985044187627,0.3361913357400722,0.1833333333333333,0.1713541666666666,0.2130208333333333,0.4322916666666667,0.14375,1328,0.6686746987951807,0.1784638554216867,0.09563253,1.86,0.2463898916967509,0.003610108,0.024368231,0.4517148014440433,0.8960863697705803,0.1039136302294197,0.1822289156626506,0.8177710843373494,0,0.6820412168792934,0.2993130520117762,0.005672609,0.2924260834345889,0.043742406,0.026581118,
44007001100,1,2677,0.5282032125513635,0.384385506,0.3022039596563317,0.2189017556966754,0.049308928,33,0.1441912588718715,0.6843481509152036,0.078072469,0,0.016809862,0.014194994,96336,53511,0.1008623922009748,0.2304832713754646,0.3712121212121212,0.3605,0.087051939,0.8352895148669797,0.046838407,0.1647104851330203,0.041041483,0.1566637246248896,0.2074139452780229,0.590026478,0.2321270962047661,1367,0.7359180687637161,0.2092172640819312,0.030724214,1.96,0.3734423676012461,0.002725857,0.029595016,0.5229750778816199,0.8570532915360501,0.1429467084639498,0.3160204828090709,0.6839795171909291,0,0.2583892617449664,0.078299776,0,0.1445648113559955,0.016436309,0.006259781,
44007001200,2,3781,0.4892885480031738,0.1184871727056334,0.2631578947368421,0.170589791,0.1131975667812748,33.2,0.5818566516794499,0.2583972494049193,0.098915631,0,0.018513621,0,55401,28499,0.2808312824719716,0.6056475170399221,0.4065420560747663,0.4709,0.1073170731707317,0.6328066215199398,0.1510107015457788,0.3671933784800602,0.2818550202611436,0.2260243133723548,0.1976587122917604,0.2922107158937415,0.1328230526789734,1435,0.4271777,0.2836236933797909,0.2766550522648083,2.57,0.1899065420560747,0.001495327,0.014579439,0.4272897196261682,0.9553928095872172,0.04460719,0.1714285714285714,0.8285714285714286,0,0.3902439024390244,0.1740958788898234,0.011979308,0.4234329542449087,0.066467716,0.009936407,
44007001300,5,3886,0.4526505404014411,0.1556870818322182,0.3628409675759135,0.1518270715388574,0.1181163149768399,33.6,0.3654143077714873,0.460627895,0.116829645,0,0.025990736,0,76333,39776,0.1889436802491565,0.4189560439560439,0.2788671023965142,0.4113,0.088681447,0.7424,0.028448276,0.2576,0.1575246132208157,0.1877637130801688,0.1993670886075949,0.4240506329113924,0.2278481012658227,1714,0.5857642940490082,0.2928821470245041,0.064760793,2.25,0.3077877753645672,0.002792429,0.017064846,0.4747130003102699,0.8365056124938994,0.1634943875061005,0.3652275379229872,0.6347724620770129,0,0.2111861137897782,0.088717454,0.026211279,0.2606793618116315,0.04298291,0.014360313,
44007001400,3,5871,0.4815193323113609,0.1831033895418157,0.1902571963890308,0.2616249361267246,0.1236586612161471,33.5,0.6911940044285471,0.045137115,0.1563617782319877,0.025889968,0.037812979,0.006642821,47447,19758,0.2703780783905654,0.4381013470173188,0.3787878787878788,0.4282,0.1166429587482219,0.5559447764269524,0.09340252,0.4440552235730476,0.4429333333333333,0.2557333333333333,0.2706666666666666,0.030666667,0.006666667,2109,0.3314366998577525,0.3172119487908961,0.2185870080606922,2.74,0.2675456389452332,0,0.037119675,0.4523326572008113,0.9032119914346896,0.096788009,0.2754860123281176,0.7245139876718824,0,0.2615268329554044,0.2018140589569161,0,0.5792880258899676,0.089933572,0.003367759,
44007001700,2,4203,0.5196288365453248,0.2100880323578396,0.2541042112776588,0.1698786581013561,0.078991197,30.6,0.7235308113252439,0.1563169164882226,0.082798001,0,0.016416845,0.005710207,58384,25085,0.2386390673328574,0.4695912263210369,0.4036144578313253,0.3572,0.1539558089807555,0.7411461687057308,0.1521640091116173,0.2588538312942691,0.2157088122605364,0.407279693,0.1908045977011494,0.1517241379310344,0.07164751,1403,0.3014967925873129,0.4718460441910192,0.2045616535994298,2.99,0.2571610439210693,0,0.035964354,0.5143220878421387,0.8214285714285714,0.1785714285714285,0.406272274,0.5937277263007841,0.03064861,0.5923645320197044,0.1822660098522167,0,0.4073280989769212,0.058349609,0.020069204,
44007001800,1,6503,0.4357988620636629,0.1926803013993541,0.2226664616330924,0.3097032139012763,0.033676765,33.6,0.556666154,0.1119483315392895,0.2483469168076272,0,0.020452099,0.009380286,57808,30201,0.29303857,0.4173354735152488,0.7168949771689498,0.4472,0.1654874213836478,0.7155818540433925,0.046030871,0.2844181459566074,0.2266604737575476,0.3810961449140734,0.1741755689735253,0.16744078,0.005805852,2544,0.2472484276729559,0.2570754716981132,0.3989779874213836,2.56,0.2421646875608331,0.000778665,0.013821296,0.4531827915125559,0.8338249754178958,0.1661750245821042,0.5113993710691824,0.4886006289308176,0.02240566,0.2830188679245283,0.1632485643970467,0.005242868,0.3867445794248808,0.039673997,0.016822051,
44007001900,5,6536,0.5841493268053856,0.2936046511627907,0.1641676866585067,0.2171052631578947,0.033353733,26.7,0.609547124,0.2458690330477356,0.1199510403916768,0,0.01621787,0,52429,19746,0.254436965,0.4984966927239928,1.4128440366972477,0.377,0.1394441735738664,0.6972228022551681,0.064145234,0.3027771977448319,0.1396396396396396,0.4436936936936937,0.1278153153153153,0.2066441441441441,0.077702703,2051,0.3959044368600682,0.3729887859580692,0.1994149195514383,3.15,0.3876234630114896,0,0.023583955,0.6202378552711147,0.8071625344352618,0.1928374655647383,0.2389078498293515,0.7610921501706485,0.012189176,0.54895341,0.2451046590141796,0.011015912,0.279375765,0.010765918,0.016974973,
44007002000,1,7408,0.3922786177105831,0.2189524838012959,0.19924406,0.1487580993520518,0.06587473,22,0.5695194384449244,0.2643088552915766,0.1066414686825054,0,0.034962203,0.000944924,64079,24549,0.3283420808891633,0.5862717442407146,0.165983607,0.4367,0.1785361028684471,0.6963145974881614,0.1271437019515079,0.3036854025118385,0.1746686303387334,0.2836524300441826,0.2603829160530191,0.255081001,0.031516937,2022,0.2611275964391691,0.3422354104846686,0.1904055390702275,3.19,0.2707501995211492,0.043695132,0.010574621,0.4810454908220271,0.940902745,0.059097255,0.4263105835806132,0.5736894164193868,0.036102868,0.4335135135135135,0.3048648648648648,0,0.2437904967602591,0.034017279,0.011518771,
44007002101,2,2838,0.5200845665961945,0.1057082452431289,0.3185341789992952,0.2403100775193798,0.1553911205073996,40.7,0.3562367864693446,0.3689217758985201,0.1560958421423537,0,0,0.036645525,87500,65579,0.1677237491190979,0.4684873949579832,0.1451247165532879,0.5742,0.025764895,0.7539046010975095,0.020156775,0.2460953989024905,0.1451319381255687,0.2989080982711556,0.2060964513193812,0.2943585077343039,0.1155595996360327,1242,0.464573269,0.3349436392914653,0.1256038647342995,2.28,0.2695006190672719,0,0.067271977,0.4993809327280231,0.9220489977728286,0.077951002,0.7359098228663447,0.2640901771336554,0,0.3814814814814815,0.3444444444444444,0.00286944,0.2177589852008456,0.013742072,0.029222174,
44007002200,2,6308,0.5277425491439443,0.2146480659480025,0.2685478757133798,0.159004439,0.038839569,29.2,0.7449270767279645,0.0565948,0.1011414077362079,0,0.026791376,0,66487,24848,0.2179032258064516,0.3575129533678756,0.5673469387755102,0.4524,0.1255014326647564,0.6011260285838025,0.089697406,0.3988739714161975,0.3759398496240601,0.2556390977443609,0.2356853672643146,0.093117409,0.01417004,1745,0.1524355300859599,0.3289398280802292,0.219484241,3.61,0.2468977321352161,0.014334617,0.031236628,0.5213949507916131,0.8574938574938575,0.1425061425061425,0.3329512893982808,0.6670487106017192,0.1673352435530086,0.3180112570356472,0.2429643527204502,0.028964634,0.5129993658845909,0.090288797,0.007216015,
44007002300,1,5140,0.4910505836575875,0.1605058365758755,0.290272374,0.2643968871595331,0.1566147859922179,37.7,0.1470817120622568,0.6538910505836576,0.1414396887159533,0,0.030933852,0.007976654,93824,45608,0.056144729,0.066666667,0.1118012422360248,0.4108,0.01778766,0.7212202182142062,0.062673665,0.2787797817857938,0.057120902,0.1813524590163934,0.3030225409836065,0.3411885245901639,0.1780225409836065,1799,0.434130072,0.3835464146748193,0.1061700944969427,2.67,0.2358049432197728,0.003785348,0.042084168,0.4992206635493209,0.7024599765716517,0.2975400234283483,0.5842134519177321,0.4157865480822679,0,0.5868983957219251,0.2232620320855615,0.00513631,0.2188715953307393,0.070940514,0.037491631,
44007002500,2,3380,0.6236686390532544,0.385207101,0.2423076923076923,0.1668639053254438,0.100887574,30.3,0.2257396449704142,0.5931952662721893,0.1331360946745562,0,0.018934911,0,93914,56022,0.2467455621301775,0.3717026378896882,0.5982404692082112,0.4115,0.015107496,0.714332784,0.009225092,0.285667216,0.1933560477001703,0.088160136,0.1678023850085178,0.5366269165247018,0.3232538330494037,1721,0.7762928529924462,0.1324811156304474,0.067402673,1.86,0.4137153895685769,0.00386349,0.086606568,0.5940115904700579,0.8087406015037594,0.1912593984962406,0.2010459035444509,0.798954096,0,0.3439878234398782,0.1605783866057838,0.005346005,0.2668639053254438,0.062721893,0.031064111,
44007002600,2,2857,0.5257262863143157,0.2128106405320266,0.1862093104655232,0.2439621981099055,0.2103605180259013,41.4,0.5306265313265663,0.2824641232061603,0.093454673,0.003850193,0.03920196,0.003850193,46818,28848,0.2754637731886594,0.3684879288437103,0.4093178036605657,0.5139,0.2093397745571658,0.5527900441589723,0.1074800290486565,0.4472099558410277,0.1785554060116644,0.3539703903095558,0.2175863615971287,0.2005383580080753,0.084791386,1242,0.4388083735909823,0.1900161030595813,0.3180354267310789,2.3,0.2750693618707887,0.015457788,0.042806183,0.4990091161315894,0.7961538461538461,0.2038461538461538,0.251207729,0.748792271,0.016908213,0.3546511627906977,0.177906977,0.013933548,0.3454672733636681,0.069653483,0.020508614,
44007002700,3,4855,0.4790937178166838,0.1703398558187435,0.1882595262615859,0.2959835221421215,0.1555097837281153,41.1,0.4582904222451081,0.152832132,0.2022657054582904,0,0.086096807,0.040164779,39820,27238,0.2714255182731352,0.2811023622047244,0.5562913907284768,0.5181,0.1812345679012345,0.539177277,0.0835604,0.460822723,0.2608826178324827,0.2939057340138096,0.2404683278294806,0.1750225157610327,0.090363254,2025,0.3866666666666666,0.2785185185185185,0.2424691358024691,2.31,0.2328316086547507,0.010348071,0.026575729,0.4412041392285983,0.8873794916739702,0.1126205083260298,0.3318518518518518,0.6681481481481482,0.038518519,0.487119438,0.1623731459797033,0.065911432,0.4416065911431514,0.050319829,0.011441648,
